.threshold	specificity	sensitivity	model
0.21715	0.4910714285714286	0.972972972972973	PCA + Random Forest
0.2172	0.4910714285714286	0.9594594594594594	PCA + Random Forest
0.2223	0.5	0.9594594594594594	PCA + Random Forest
0.22415	0.5089285714285714	0.9594594594594594	PCA + Random Forest
0.2285	0.5178571428571428	0.9594594594594594	PCA + Random Forest
0.22895	0.5267857142857143	0.9594594594594594	PCA + Random Forest
0.22915	0.5357142857142857	0.9594594594594594	PCA + Random Forest
0.23395	0.5446428571428572	0.9594594594594594	PCA + Random Forest
0.24045	0.5535714285714286	0.9594594594594594	PCA + Random Forest
0.24555	0.5535714285714286	0.9459459459459459	PCA + Random Forest
0.24645	0.5625	0.9459459459459459	PCA + Random Forest
0.24725	0.5714285714285714	0.9459459459459459	PCA + Random Forest
0.24915	0.5803571428571428	0.9459459459459459	PCA + Random Forest
0.2617	0.5892857142857143	0.9459459459459459	PCA + Random Forest
0.2619	0.5982142857142857	0.9459459459459459	PCA + Random Forest
0.26795	0.6071428571428572	0.9459459459459459	PCA + Random Forest
0.27615	0.6160714285714286	0.9459459459459459	PCA + Random Forest
0.277	0.625	0.9459459459459459	PCA + Random Forest
0.27795	0.6339285714285714	0.9459459459459459	PCA + Random Forest
0.2812	0.6428571428571428	0.9459459459459459	PCA + Random Forest
0.28615	0.6517857142857143	0.9459459459459459	PCA + Random Forest
0.2863	0.6517857142857143	0.9324324324324325	PCA + Random Forest
0.2942	0.6607142857142857	0.9324324324324325	PCA + Random Forest
0.3011	0.6607142857142857	0.918918918918919	PCA + Random Forest
0.30325	0.6696428571428572	0.918918918918919	PCA + Random Forest
0.3066	0.6785714285714286	0.918918918918919	PCA + Random Forest
0.30715	0.6875	0.918918918918919	PCA + Random Forest
0.3075	0.6964285714285714	0.918918918918919	PCA + Random Forest
0.3096	0.7053571428571428	0.918918918918919	PCA + Random Forest
0.30985	0.7142857142857143	0.918918918918919	PCA + Random Forest
0.3115	0.7142857142857143	0.9054054054054054	PCA + Random Forest
0.3117	0.7232142857142857	0.9054054054054054	PCA + Random Forest
0.32685	0.7321428571428572	0.9054054054054054	PCA + Random Forest
0.3276	0.7410714285714286	0.9054054054054054	PCA + Random Forest
0.3393	0.7410714285714286	0.8918918918918919	PCA + Random Forest
0.3394	0.75	0.8918918918918919	PCA + Random Forest
0.35565	0.7589285714285714	0.8918918918918919	PCA + Random Forest
0.35865	0.7678571428571428	0.8918918918918919	PCA + Random Forest
0.36315	0.7767857142857143	0.8918918918918919	PCA + Random Forest
0.367	0.7767857142857143	0.8783783783783784	PCA + Random Forest
0.36995	0.7767857142857143	0.8648648648648649	PCA + Random Forest
0.37715	0.7857142857142857	0.8648648648648649	PCA + Random Forest
0.38425	0.7857142857142857	0.8513513513513513	PCA + Random Forest
0.38995	0.7946428571428572	0.8513513513513513	PCA + Random Forest
0.3913	0.8035714285714286	0.8513513513513513	PCA + Random Forest
0.3929	0.8035714285714286	0.8378378378378378	PCA + Random Forest
0.39445	0.8125	0.8378378378378378	PCA + Random Forest
0.39485	0.8214285714285714	0.8378378378378378	PCA + Random Forest
0.39575	0.8214285714285714	0.8243243243243243	PCA + Random Forest
0.40455	0.8214285714285714	0.8108108108108109	PCA + Random Forest
0.4197	0.8214285714285714	0.7972972972972973	PCA + Random Forest
0.4293	0.8303571428571428	0.7972972972972973	PCA + Random Forest
0.43425	0.8392857142857143	0.7972972972972973	PCA + Random Forest
0.4357	0.8392857142857143	0.7837837837837838	PCA + Random Forest
0.4402	0.8392857142857143	0.7702702702702703	PCA + Random Forest
0.4451	0.8392857142857143	0.7567567567567568	PCA + Random Forest
0.45385	0.8482142857142857	0.7567567567567568	PCA + Random Forest
0.45685	0.8571428571428572	0.7567567567567568	PCA + Random Forest
0.472	0.8571428571428572	0.7432432432432432	PCA + Random Forest
0.47775	0.8660714285714286	0.7432432432432432	PCA + Random Forest
0.4801	0.8660714285714286	0.7297297297297297	PCA + Random Forest
0.4804	0.8660714285714286	0.7162162162162162	PCA + Random Forest
0.48575	0.875	0.7162162162162162	PCA + Random Forest
0.4888	0.875	0.7027027027027027	PCA + Random Forest
0.49175	0.8839285714285714	0.7027027027027027	PCA + Random Forest
0.50405	0.8839285714285714	0.6891891891891891	PCA + Random Forest
0.50685	0.8839285714285714	0.6756756756756757	PCA + Random Forest
0.5071	0.8928571428571429	0.6756756756756757	PCA + Random Forest
0.5122	0.9017857142857143	0.6756756756756757	PCA + Random Forest
0.51425	0.9107142857142857	0.6756756756756757	PCA + Random Forest
0.51775	0.9196428571428571	0.6756756756756757	PCA + Random Forest
0.5226	0.9285714285714286	0.6756756756756757	PCA + Random Forest
0.52905	0.9285714285714286	0.6621621621621622	PCA + Random Forest
0.53155	0.9285714285714286	0.6486486486486487	PCA + Random Forest
0.5342	0.9375	0.6486486486486487	PCA + Random Forest
0.5384	0.9464285714285714	0.6486486486486487	PCA + Random Forest
0.54305	0.9553571428571429	0.6486486486486487	PCA + Random Forest
0.55	0.9553571428571429	0.6351351351351351	PCA + Random Forest
0.55255	0.9553571428571429	0.6216216216216216	PCA + Random Forest
0.5688	0.9553571428571429	0.6081081081081081	PCA + Random Forest
0.5825	0.9642857142857143	0.6081081081081081	PCA + Random Forest
0.584	0.9642857142857143	0.5945945945945946	PCA + Random Forest
0.58435	0.9642857142857143	0.581081081081081	PCA + Random Forest
0.58965	0.9642857142857143	0.5675675675675675	PCA + Random Forest
0.5927	0.9642857142857143	0.5540540540540541	PCA + Random Forest
0.5932	0.9732142857142857	0.5540540540540541	PCA + Random Forest
0.6131	0.9732142857142857	0.5405405405405406	PCA + Random Forest
0.62635	0.9732142857142857	0.527027027027027	PCA + Random Forest
0.6354	0.9732142857142857	0.5135135135135135	PCA + Random Forest
0.6356	0.9732142857142857	0.5	PCA + Random Forest
0.63925	0.9732142857142857	0.4864864864864865	PCA + Random Forest
0.6421	0.9821428571428571	0.4864864864864865	PCA + Random Forest
0.65645	0.9821428571428571	0.47297297297297297	PCA + Random Forest
0.65705	0.9821428571428571	0.4594594594594595	PCA + Random Forest
0.6591	0.9821428571428571	0.44594594594594594	PCA + Random Forest
0.69005	0.9821428571428571	0.43243243243243246	PCA + Random Forest
0.6939	0.9821428571428571	0.4189189189189189	PCA + Random Forest
0.69435	0.9821428571428571	0.40540540540540543	PCA + Random Forest
0.6976	0.9821428571428571	0.3918918918918919	PCA + Random Forest
0.69915	0.9821428571428571	0.3783783783783784	PCA + Random Forest
0.70535	0.9821428571428571	0.36486486486486486	PCA + Random Forest
0.70645	0.9910714285714286	0.36486486486486486	PCA + Random Forest
0.70885	0.9910714285714286	0.35135135135135137	PCA + Random Forest
0.7099	0.9910714285714286	0.33783783783783783	PCA + Random Forest
0.71335	0.9910714285714286	0.32432432432432434	PCA + Random Forest
0.7145	0.9910714285714286	0.3108108108108108	PCA + Random Forest
0.7223	0.9910714285714286	0.2972972972972973	PCA + Random Forest
0.7241	0.9910714285714286	0.28378378378378377	PCA + Random Forest
0.73875	1	0.28378378378378377	PCA + Random Forest
0.7395	1	0.2702702702702703	PCA + Random Forest
0.7437	1	0.25675675675675674	PCA + Random Forest
0.7472	1	0.24324324324324326	PCA + Random Forest
0.7582	1	0.22972972972972974	PCA + Random Forest
0.76145	1	0.21621621621621623	PCA + Random Forest
0.7622	1	0.20270270270270271	PCA + Random Forest
0.76225	1	0.1891891891891892	PCA + Random Forest
0.7625	1	0.17567567567567569	PCA + Random Forest
0.77755	1	0.16216216216216217	PCA + Random Forest
0.79625	1	0.14864864864864866	PCA + Random Forest
0.8082	1	0.13513513513513514	PCA + Random Forest
0.8159	1	0.12162162162162163	PCA + Random Forest
0.8283	1	0.10810810810810811	PCA + Random Forest
0.83185	1	0.0945945945945946	PCA + Random Forest
0.84515	1	0.08108108108108109	PCA + Random Forest
0.86195	1	0.06756756756756757	PCA + Random Forest
0.89745	1	0.05405405405405406	PCA + Random Forest
0.89795	1	0.04054054054054054	PCA + Random Forest
0.91975	1	0.02702702702702703	PCA + Random Forest
0.9373	1	0.013513513513513514	PCA + Random Forest
Inf	1	0	PCA + Random Forest
