.threshold	specificity	sensitivity	model
0.9942402611122175	1	0.25675675675675674	PCA + Lasso
0.994739150114718	1	0.24324324324324326	PCA + Lasso
0.9962442466445691	1	0.22972972972972974	PCA + Lasso
0.9973958836970358	1	0.21621621621621623	PCA + Lasso
0.9980629464297323	1	0.20270270270270271	PCA + Lasso
0.9982939803851059	1	0.1891891891891892	PCA + Lasso
0.99841984282486	1	0.17567567567567569	PCA + Lasso
0.9984643807253925	1	0.16216216216216217	PCA + Lasso
0.9986986568982729	1	0.14864864864864866	PCA + Lasso
0.9990703647301197	1	0.13513513513513514	PCA + Lasso
0.9992036587808374	1	0.12162162162162163	PCA + Lasso
0.9992122293427816	1	0.10810810810810811	PCA + Lasso
0.999489817002744	1	0.0945945945945946	PCA + Lasso
0.9997979005476043	1	0.08108108108108109	PCA + Lasso
0.999866619254131	1	0.06756756756756757	PCA + Lasso
0.9998842602936011	1	0.05405405405405406	PCA + Lasso
0.9999355367894419	1	0.04054054054054054	PCA + Lasso
0.9999797518017058	1	0.02702702702702703	PCA + Lasso
0.9999850690921406	1	0.013513513513513514	PCA + Lasso
Inf	1	0	PCA + Lasso
