.threshold	specificity	sensitivity	model
0.29852293795533646	0.7589285714285714	0.8513513513513513	PCA + SVM
0.3206944180996768	0.7589285714285714	0.8378378378378378	PCA + SVM
0.32420075071426924	0.7678571428571428	0.8378378378378378	PCA + SVM
0.3252027900560225	0.7678571428571428	0.8243243243243243	PCA + SVM
0.32810395957634475	0.7767857142857143	0.8243243243243243	PCA + SVM
0.33697786894226567	0.7857142857142857	0.8243243243243243	PCA + SVM
0.34209063521114047	0.7946428571428572	0.8243243243243243	PCA + SVM
0.3428122050443452	0.8035714285714286	0.8243243243243243	PCA + SVM
0.3499441610590809	0.8035714285714286	0.8108108108108109	PCA + SVM
0.35493412191289586	0.8035714285714286	0.7972972972972973	PCA + SVM
0.38441428071819894	0.8125	0.7972972972972973	PCA + SVM
0.3895309858408389	0.8125	0.7837837837837838	PCA + SVM
0.39636216516679657	0.8214285714285714	0.7837837837837838	PCA + SVM
0.39643071120321793	0.8303571428571428	0.7837837837837838	PCA + SVM
0.3972557038026906	0.8303571428571428	0.7702702702702703	PCA + SVM
0.40519559372323866	0.8392857142857143	0.7702702702702703	PCA + SVM
0.4076373448403624	0.8482142857142857	0.7702702702702703	PCA + SVM
0.41080722531601055	0.8571428571428572	0.7702702702702703	PCA + SVM
0.4126519239792328	0.8571428571428572	0.7567567567567568	PCA + SVM
0.4212348605914843	0.8660714285714286	0.7567567567567568	PCA + SVM
0.42628372835501704	0.8660714285714286	0.7432432432432432	PCA + SVM
0.44253831586741665	0.8660714285714286	0.7297297297297297	PCA + SVM
0.45645742619197716	0.875	0.7297297297297297	PCA + SVM
0.4601908151969256	0.875	0.7162162162162162	PCA + SVM
0.4621957750061263	0.875	0.7027027027027027	PCA + SVM
0.46481293893415454	0.8839285714285714	0.7027027027027027	PCA + SVM
0.5231792264752375	0.8839285714285714	0.6891891891891891	PCA + SVM
0.5252839125725872	0.8928571428571429	0.6891891891891891	PCA + SVM
0.5328469706745116	0.8928571428571429	0.6756756756756757	PCA + SVM
0.537373352035405	0.8928571428571429	0.6621621621621622	PCA + SVM
0.5437338479042664	0.9017857142857143	0.6621621621621622	PCA + SVM
0.5548175318216539	0.9017857142857143	0.6486486486486487	PCA + SVM
0.5551110782758746	0.9017857142857143	0.6351351351351351	PCA + SVM
0.5581495552584352	0.9017857142857143	0.6216216216216216	PCA + SVM
0.566260028083073	0.9017857142857143	0.6081081081081081	PCA + SVM
0.5975056453886005	0.9017857142857143	0.5945945945945946	PCA + SVM
0.5991197446376908	0.9107142857142857	0.5945945945945946	PCA + SVM
0.601689578307609	0.9107142857142857	0.581081081081081	PCA + SVM
0.6034068016770162	0.9107142857142857	0.5675675675675675	PCA + SVM
0.6075522752359668	0.9107142857142857	0.5540540540540541	PCA + SVM
0.6150124892586346	0.9196428571428571	0.5540540540540541	PCA + SVM
0.6217175089475733	0.9196428571428571	0.5405405405405406	PCA + SVM
0.6279730030731339	0.9196428571428571	0.527027027027027	PCA + SVM
0.6333566857453803	0.9285714285714286	0.527027027027027	PCA + SVM
0.6340157436443195	0.9285714285714286	0.5135135135135135	PCA + SVM
0.6460022751993388	0.9285714285714286	0.5	PCA + SVM
0.6596811586166851	0.9285714285714286	0.4864864864864865	PCA + SVM
0.6648794296216642	0.9285714285714286	0.47297297297297297	PCA + SVM
0.6652125771815283	0.9375	0.47297297297297297	PCA + SVM
0.6880281966028905	0.9375	0.4594594594594595	PCA + SVM
0.6898976318338729	0.9464285714285714	0.4594594594594595	PCA + SVM
0.69297459579421	0.9464285714285714	0.44594594594594594	PCA + SVM
0.696909397713716	0.9553571428571429	0.44594594594594594	PCA + SVM
0.7000344986722651	0.9553571428571429	0.43243243243243246	PCA + SVM
0.7014239207160871	0.9553571428571429	0.4189189189189189	PCA + SVM
0.7109778913727313	0.9553571428571429	0.40540540540540543	PCA + SVM
0.7123255712792247	0.9553571428571429	0.3918918918918919	PCA + SVM
0.7147788084602416	0.9553571428571429	0.3783783783783784	PCA + SVM
0.7285308328399676	0.9553571428571429	0.36486486486486486	PCA + SVM
0.7339345873851177	0.9642857142857143	0.36486486486486486	PCA + SVM
0.7367225969068372	0.9642857142857143	0.35135135135135137	PCA + SVM
0.7389132104353778	0.9642857142857143	0.33783783783783783	PCA + SVM
0.755476443864224	0.9732142857142857	0.33783783783783783	PCA + SVM
0.7582095058860643	0.9732142857142857	0.32432432432432434	PCA + SVM
0.7641950399408238	0.9732142857142857	0.3108108108108108	PCA + SVM
0.7654954432193931	0.9732142857142857	0.2972972972972973	PCA + SVM
0.7682071840768185	0.9821428571428571	0.2972972972972973	PCA + SVM
0.7755777196228907	0.9821428571428571	0.28378378378378377	PCA + SVM
0.781046795360284	0.9821428571428571	0.2702702702702703	PCA + SVM
0.7966704157909542	0.9821428571428571	0.25675675675675674	PCA + SVM
0.7971536835565403	0.9910714285714286	0.25675675675675674	PCA + SVM
0.8002379953411425	0.9910714285714286	0.24324324324324326	PCA + SVM
0.8036414235856139	0.9910714285714286	0.22972972972972974	PCA + SVM
0.8197738337198772	0.9910714285714286	0.21621621621621623	PCA + SVM
0.8233284283914593	0.9910714285714286	0.20270270270270271	PCA + SVM
0.8365660672293369	0.9910714285714286	0.1891891891891892	PCA + SVM
0.8370942801158082	0.9910714285714286	0.17567567567567569	PCA + SVM
0.8394151004043516	0.9910714285714286	0.16216216216216217	PCA + SVM
0.8607560359869695	0.9910714285714286	0.14864864864864866	PCA + SVM
0.8678234784608936	0.9910714285714286	0.13513513513513514	PCA + SVM
0.8713663650589277	0.9910714285714286	0.12162162162162163	PCA + SVM
0.8853017314392345	0.9910714285714286	0.10810810810810811	PCA + SVM
0.8861468649979962	0.9910714285714286	0.0945945945945946	PCA + SVM
0.8889712430687378	0.9910714285714286	0.08108108108108109	PCA + SVM
0.8987758982773418	0.9910714285714286	0.06756756756756757	PCA + SVM
0.9174676169394581	0.9910714285714286	0.05405405405405406	PCA + SVM
0.9202747757724674	0.9910714285714286	0.04054054054054054	PCA + SVM
0.9266496546415961	0.9910714285714286	0.02702702702702703	PCA + SVM
0.9284442945913484	1	0.02702702702702703	PCA + SVM
0.9706463223240399	1	0.013513513513513514	PCA + SVM
Inf	1	0	PCA + SVM
