.threshold	specificity	sensitivity	model
0.394085025267502	0.9036144578313253	0.8923076923076924	Information Gain + SVM
0.4065164351515428	0.9156626506024097	0.8923076923076924	Information Gain + SVM
0.4131282682758758	0.9156626506024097	0.8769230769230769	Information Gain + SVM
0.4219280824447743	0.927710843373494	0.8769230769230769	Information Gain + SVM
0.4497566358862257	0.927710843373494	0.8615384615384616	Information Gain + SVM
0.45865853499319376	0.927710843373494	0.8461538461538461	Information Gain + SVM
0.4606620919663088	0.9397590361445783	0.8461538461538461	Information Gain + SVM
0.46995443956337735	0.9518072289156626	0.8461538461538461	Information Gain + SVM
0.49552496633742893	0.9518072289156626	0.8307692307692308	Information Gain + SVM
0.5076683250434622	0.9518072289156626	0.8153846153846154	Information Gain + SVM
0.5545509463117266	0.9518072289156626	0.8	Information Gain + SVM
